,formula,Top-1 Bravais,Top-1 Bravais.1,Top-1 Bravais.2,Top-1 Bravais.3,Top-1 Bravais.4,Top-1 Bravais.5,Top-1 Bravais.6,Top-1 Bravais.7,Top-1 Bravais.8,Top-1 Bravais.9,Top-1 Bravais.10,Top-1 Bravais.11,Top-1 Bravais.12,Top-1 Bravais.13,Top-1 Bravais.14,Top-2 Bravais,Top-2 Bravais.1,Top-2 Bravais.2,Top-2 Bravais.3,Top-2 Bravais.4,Top-2 Bravais.5,Top-2 Bravais.6,Top-2 Bravais.7,Top-2 Bravais.8,Top-2 Bravais.9,Top-2 Bravais.10,Top-2 Bravais.11,Top-2 Bravais.12,Top-2 Bravais.13,Top-2 Bravais.14
238,ErAs2,monoclinic (P),0.33663544,5.302947370769495,13.335635098061775,7.205033228849233,90.0,115.4143865545166,90.0,460.21862446055485,P2_1/c,11,10,0.9595425724983215,0.021272774785757065,0.0058777169324457645,orthorhombic (P),0.18234196,9.441312571958122,8.94360444628409,5.442863582526126,90.0,90.0,90.0,459.5919452198444,62,58,33,0.6009283661842346,0.1239212304353714,0.10961589217185974
239,WAs2,monoclinic (C),0.3918503,10.940763419284847,3.0977952451198676,7.220468061473582,90.0,121.09131828824151,90.0,209.56300968596034,C2/m,15,9,0.4862182140350342,0.2932841181755066,0.08180079609155655,orthorhombic (P),0.20929602,6.2823252612946225,4.2841685815973785,5.733926270083045,90.0,90.0,90.0,154.32599084203304,58,62,33,0.44330307841300964,0.4169435203075409,0.02835642360150814
240,Ba2Si,tetragonal (I),0.33776295,7.857964014714354,7.857964014714354,13.389653531683832,90.0,90.0,90.0,826.7789497466827,I4/mcm,139,87,0.5733727812767029,0.2529396116733551,0.10552828013896942,orthorhombic (P),0.19563207,8.061837180610695,5.516253927138478,10.941080944637548,90.0,90.0,90.0,486.5623534633902,62,52,58,0.9278041124343872,0.06591946631669998,0.0014670384116470814
241,Cd2Te2,cubic (F),0.71959674,6.397127923610197,6.397127923610197,6.397127923610197,90.0,90.0,90.0,261.7912376069274,F-43m,225,227,0.9867478609085083,0.011392371729016304,0.0007660465780645609,hexagonal (P),0.19917428,4.340344361463812,4.340344361463812,7.012691553915016,90.0,90.0,120.0,114.40993643969011,186,164,147,0.9427637457847595,0.01870020292699337,0.01136077381670475
242,NaPb2,cubic (F),0.37414324,7.529437106297083,7.529437106297083,7.529437106297083,90.0,90.0,90.0,426.8620344187686,Fd-3m,225,216,0.7955605983734131,0.14235234260559082,0.05840972438454628,cubic (P),0.21488945,5.153854246305108,5.153854246305108,5.153854246305108,90.0,90.0,90.0,136.8977773132026,221,205,224,0.9816957712173462,0.0059082699008286,0.0034212677273899317
243,Bi2B,cubic (F),0.26960963,5.629819730623107,5.629819730623107,5.629819730623107,90.0,90.0,90.0,178.436405607632,F-43m,225,226,0.5997925400733948,0.3989066183567047,0.00047743754112161696,rhombohedral (P),0.16973644,5.813213184915796,5.813213184915796,5.813213184915796,64.63148860702086,64.63148860702086,64.63148860702086,153.00415532344462,166,160,148,0.9853019714355469,0.007673703599721193,0.005710738245397806
244,Mg2Sb,hexagonal (P),0.6937509,4.095178829723911,4.095178829723911,5.835779516727658,90.0,90.0,120.0,84.75693629386379,P-3m1,194,185,0.38705331087112427,0.21875661611557007,0.13593196868896484,cubic (F),0.089890674,6.088795715926543,6.088795715926543,6.088795715926543,90.0,90.0,90.0,225.73256167080245,225,216,227,0.6549252867698669,0.27312976121902466,0.0680496096611023
245,CaCu,orthorhombic (P),0.41938537,15.995461429562704,4.679133006470839,5.616708932790951,90.0,90.0,90.0,420.38197082357,Pnma,52,74,0.9404962658882141,0.029302921146154404,0.006815534550696611,monoclinic (P),0.17127289,16.381258032276826,2.860591680373109,1.3938049845069203,90.0,142.98089259762065,90.0,39.324235835959804,11,14,10,0.9135345816612244,0.020341629162430763,0.019901394844055176
246,Ga2Os,tetragonal (P),0.33155167,7.748734339688652,7.748734339688652,5.9022204051697855,90.0,90.0,90.0,354.386334345461,P-4n2,128,116,0.2639378011226654,0.19224430620670319,0.19022296369075775,cubic (I),0.1690901,8.564167879568132,8.564167879568132,8.564167879568132,90.0,90.0,90.0,628.1386487863035,229,217,197,0.916737973690033,0.057207249104976654,0.013105541467666626
247,ZnTe2,cubic (P),0.4016636,5.561886431882735,5.561886431882735,5.561886431882735,90.0,90.0,90.0,172.05462456653262,Pa-3,221,200,0.9096288084983826,0.02408321015536785,0.022875545546412468,cubic (F),0.23319975,6.239873263573133,6.239873263573133,6.239873263573133,90.0,90.0,90.0,242.9558198637966,216,225,227,0.9944837689399719,0.0029070901218801737,0.0017516037914901972
248,YTe,cubic (F),0.8663746,5.983787908496325,5.983787908496325,5.983787908496325,90.0,90.0,90.0,214.2538208309447,Fm-3m,227,216,0.9964220523834229,0.003449254436418414,6.596167077077553e-05,rhombohedral (P),0.048302718,10.114988069554594,10.114988069554594,10.114988069554594,20.835014740218202,20.835014740218202,20.835014740218202,114.63023952262583,166,148,160,0.9992662072181702,0.0006507429061457515,6.614023732254282e-05
249,HfAs2,orthorhombic (P),0.43700328,6.692237621288169,4.245436087853836,9.046710116574534,90.0,90.0,90.0,257.03030689375976,Pnma,58,33,0.6759936809539795,0.3050435483455658,0.004627034068107605,tetragonal (P),0.38734895,7.29138364275764,7.29138364275764,5.199316301060433,90.0,90.0,90.0,276.41788385581157,129,100,115,0.5026294589042664,0.08725488185882568,0.06341718137264252
250,TlSb2,cubic (I),0.22047627,6.750271753628574,6.750271753628574,6.750271753628574,90.0,90.0,90.0,307.58402181958905,Im-3m,217,204,0.9960940480232239,0.0011563535081222653,0.0007868517423048615,cubic (P),0.18143353,4.020177746424785,4.020177746424785,4.020177746424785,90.0,90.0,90.0,64.97342574099605,221,205,201,0.9391708970069885,0.04345892742276192,0.013152665458619595
251,MgPb2,cubic (F),0.2902674,7.4088048334873555,7.4088048334873555,7.4088048334873555,90.0,90.0,90.0,406.6721797849571,Fm-3m,216,227,0.931451678276062,0.05552848055958748,0.010966911911964417,hexagonal (P),0.2727638,4.5543246926586205,4.5543246926586205,7.554173153162993,90.0,90.0,120.0,135.69553145878666,194,176,164,0.6567733883857727,0.06842891871929169,0.0626194179058075
252,BaPb2,tetragonal (I),0.2709974,5.586204913530592,5.586204913530592,15.883507091385788,90.0,90.0,90.0,495.6557243251682,I4/mcm,139,141,0.9675341248512268,0.008923356421291828,0.007204599212855101,orthorhombic (P),0.21002619,7.589362885434363,6.422325046838197,9.449189880836553,90.0,90.0,90.0,460.56632173890466,74,62,57,0.7450847625732422,0.24219858646392822,0.0032591046765446663
253,AlAs2,cubic (F),0.46651244,5.47492900668558,5.47492900668558,5.47492900668558,90.0,90.0,90.0,164.11016275087076,F-43m,227,225,0.9869197010993958,0.008478243835270405,0.0026821447536349297,rhombohedral (P),0.12148835,5.4835883457383146,5.4835883457383146,5.4835883457383146,60.081794351857376,60.081794351857376,60.081794351857376,116.8110066256283,160,166,155,0.7642815113067627,0.1188734918832779,0.050221677869558334
254,Sr2Sb,tetragonal (I),0.53583723,5.525135884891391,5.525135884891391,20.377942533722567,90.0,90.0,90.0,622.0800304845507,I4/mmm,140,87,0.9066675901412964,0.03989855945110321,0.025113677605986595,orthorhombic (P),0.16495104,11.126471955502925,10.251234806648016,7.384498992963499,90.0,90.0,90.0,842.2765206825552,62,55,58,0.9743219614028931,0.01536437589675188,0.006171687506139278
255,YBi2,tetragonal (P),0.34633344,4.092675780424216,4.092675780424216,9.403022391783738,90.0,90.0,90.0,157.5005784579047,P4/nmm,123,127,0.639514148235321,0.13064993917942047,0.08273625373840332,cubic (I),0.14163202,8.94665339289484,8.94665339289484,8.94665339289484,90.0,90.0,90.0,716.1134608896647,220,199,214,0.9843477010726929,0.0044529675506055355,0.0035612855572253466
256,SnAs,rhombohedral (P),0.58396846,8.34891321561972,8.34891321561972,8.34891321561972,29.74574884326006,29.74574884326006,29.74574884326006,126.84789848809805,R-3m,160,148,0.8912937641143799,0.08946444094181061,0.011792559176683426,tetragonal (P),0.06775471,4.124991215610484,4.124991215610484,6.3778730829164125,90.0,90.0,90.0,108.52303446478982,111,129,137,0.8409122824668884,0.11446394771337509,0.009655631147325039
257,BaAs2,monoclinic (P),0.42348084,8.332795710861083,17.517224624204783,7.296226693317103,90.0,110.65460360881463,90.0,996.556736095994,P2_1/c,11,4,0.9077869653701782,0.03535919636487961,0.020578905940055847,orthorhombic (P),0.243341,10.055125769374278,8.28937529962741,10.625552161242236,90.0,90.0,90.0,885.6473293972739,62,61,19,0.46673280000686646,0.1514168232679367,0.12505748867988586
258,TlAs2,cubic (F),0.28566927,5.609415919267914,5.609415919267914,5.609415919267914,90.0,90.0,90.0,176.50333999973543,Fm-3m,216,226,0.5124412178993225,0.47756803035736084,0.003913432359695435,cubic (I),0.12355778,7.707824955935911,7.707824955935911,7.707824955935911,90.0,90.0,90.0,457.9262398029498,229,204,211,0.9621573090553284,0.027067778632044792,0.004010053351521492
259,RhGe2,tetragonal (I),0.2647963,5.203390044916975,5.203390044916975,6.759212438318432,90.0,90.0,90.0,183.00748796293456,I-42d,140,119,0.923435389995575,0.023762498050928116,0.014158814214169979,orthorhombic (P),0.22194143,8.415058821153528,6.279327240029348,6.081377943121522,90.0,90.0,90.0,321.3455329051078,62,55,59,0.37221574783325195,0.21535663306713104,0.10473469644784927
260,MnTe,hexagonal (P),0.7538487,4.280889580540862,4.280889580540862,6.757943398544883,90.0,90.0,120.0,107.25393470828011,P6_3/mmc,164,190,0.9674801230430603,0.013713889755308628,0.007260734681040049,cubic (F),0.17488484,6.044691818671029,6.044691818671029,6.044691818671029,90.0,90.0,90.0,220.86275813787225,225,216,227,0.9062179923057556,0.07347498834133148,0.019567621871829033
261,Be2Hg,cubic (F),0.43552828,5.777302562178865,5.777302562178865,5.777302562178865,90.0,90.0,90.0,192.8303269040638,F-43m,227,225,0.6293013095855713,0.3455823063850403,0.015252136625349522,hexagonal (P),0.1081264,4.400927176326025,4.400927176326025,6.0636756967621706,90.0,90.0,120.0,101.70796431472623,191,187,194,0.43769365549087524,0.3151494860649109,0.2220148891210556
262,PdAs2,cubic (P),0.57107604,6.072918151482682,6.072918151482682,6.072918151482682,90.0,90.0,90.0,223.97125509276572,Pa-3,198,223,0.9393772482872009,0.02552328072488308,0.0232661385089159,orthorhombic (P),0.16134046,7.063763163961425,6.685133309911794,3.615070141164401,90.0,90.0,90.0,170.71155951090893,62,58,61,0.33974090218544006,0.21251097321510315,0.10242149978876114
263,PtAs,cubic (P),0.5504519,5.886349143109057,5.886349143109057,5.886349143109057,90.0,90.0,90.0,203.95673679341897,Pa-3,198,223,0.9892144799232483,0.010097899474203587,0.00024817173834890127,monoclinic (C),0.16721807,9.53673017280878,7.2351665151021605,8.12596328726335,90.0,102.87680134270752,90.0,546.5895809592797,12,15,9,0.4883354604244232,0.3166637420654297,0.07399459183216095
264,Ag2As2,hexagonal (P),0.1885236,4.10822938697094,4.10822938697094,4.813001552644908,90.0,90.0,120.0,70.34868814781106,P6_3/mmc,164,191,0.8729603886604309,0.03417001664638519,0.024536292999982834,orthorhombic (P),0.18148577,7.946719681156108,5.764155012743524,5.706121967177113,90.0,90.0,90.0,261.3753308726797,62,19,61,0.28905805945396423,0.17596063017845154,0.15573254227638245
265,Ag2S2,cubic (P),0.24173072,8.227307064258214,8.227307064258214,8.227307064258214,90.0,90.0,90.0,556.8947449880395,Pn-3m,221,213,0.28864386677742004,0.28816741704940796,0.19225694239139557,orthorhombic (P),0.14070807,9.173374542923817,7.365947793145979,8.803510672224622,90.0,90.0,90.0,594.8584803588254,19,62,33,0.36014407873153687,0.17036452889442444,0.1363023817539215
266,AgGe2,hexagonal (P),0.24491343,5.411859341962951,5.411859341962951,5.515004027725768,90.0,90.0,120.0,139.88445867467433,P6_3/mmc,191,189,0.6216815114021301,0.10867182910442352,0.06503333896398544,tetragonal (I),0.23040786,5.401638262815044,5.401638262815044,8.861807251436382,90.0,90.0,90.0,258.5671173045106,122,140,141,0.736738383769989,0.09056375920772552,0.03729932755231857
267,Ba2Ce2,cubic (F),0.54601127,5.215832305857882,5.215832305857882,5.215832305857882,90.0,90.0,90.0,141.8962309455243,Fm-3m,227,216,0.8215199112892151,0.17377665638923645,0.004602254834026098,hexagonal (P),0.1763713,7.1820288023620575,7.1820288023620575,8.337050177609763,90.0,90.0,120.0,372.4237184443449,194,191,193,0.9970882534980774,0.0017250193050131202,0.00045350464642979205
268,ZrAs2,orthorhombic (P),0.42130288,7.937683507078445,4.092950393975914,7.758555908131581,90.0,90.0,90.0,252.06419149599333,Pnma,58,55,0.7601261138916016,0.2253722995519638,0.0046357158571481705,tetragonal (P),0.33956546,4.196655360665691,4.196655360665691,7.506765669228717,90.0,90.0,90.0,132.2085280211333,129,137,92,0.600997805595398,0.1264086216688156,0.05869755893945694
269,Be2Sb,cubic (F),0.44091597,5.87181694846139,5.87181694846139,5.87181694846139,90.0,90.0,90.0,202.44988037623926,F-43m,227,225,0.7048826217651367,0.18641409277915955,0.08652997761964798,hexagonal (P),0.21491143,4.251776059609168,4.251776059609168,6.841245617912912,90.0,90.0,120.0,107.10421910536076,194,191,164,0.30982503294944763,0.2136559635400772,0.14988812804222107
270,YbPb2,cubic (P),0.31641185,4.859960046452619,4.859960046452619,4.859960046452619,90.0,90.0,90.0,114.7884249628506,Pm-3m,224,205,0.9980577826499939,0.0006365582230500877,0.0004776060814037919,tetragonal (I),0.23763144,4.7395061784768675,4.7395061784768675,17.932778509427212,90.0,90.0,90.0,402.82254779935226,141,139,140,0.6366885900497437,0.1619184911251068,0.14985345304012299
271,DySb2,orthorhombic (C),0.74258566,3.4742606841262593,5.86311113763447,8.211421583625635,90.0,90.0,90.0,167.26646478978472,C222,64,20,0.9078680276870728,0.08802514523267746,0.0014493700582534075,orthorhombic (I),0.14051315,4.382230986263652,12.34122084447292,18.79513990838516,90.0,90.0,90.0,1016.4802675224445,71,45,44,0.9160035252571106,0.06115208566188812,0.017575591802597046
272,BeBi,cubic (F),0.19571707,6.5849664361376,6.5849664361376,6.5849664361376,90.0,90.0,90.0,285.5358854359949,F-43m,225,219,0.980101466178894,0.019420024007558823,0.0003592702851165086,tetragonal (P),0.17382546,5.331917542159364,5.331917542159364,6.311898633726082,90.0,90.0,90.0,179.44314182061342,129,86,111,0.348695307970047,0.2550874650478363,0.14561249315738678
273,AsGe,cubic (F),0.31600013,5.856599539049122,5.856599539049122,5.856599539049122,90.0,90.0,90.0,200.87994783398133,Fm-3m,227,216,0.6683469414710999,0.32507190108299255,0.003818042576313019,rhombohedral (P),0.23905091,4.591354952808714,4.591354952808714,4.591354952808714,54.98501728976697,54.98501728976697,54.98501728976697,60.45335505528508,166,160,146,0.6831333041191101,0.29369017481803894,0.00952521525323391
274,HoAs2,monoclinic (P),0.3558343,6.174298979148392,7.724501256945828,7.622752402875306,90.0,115.79570567707911,90.0,327.3270951824943,P2_1/c,11,4,0.9596306085586548,0.027869220823049545,0.004888112191110849,tetragonal (P),0.21244538,3.7506045936175862,3.7506045936175862,8.757989060574932,90.0,90.0,90.0,123.19893704783972,129,86,85,0.8648485541343689,0.03699643909931183,0.01655220426619053
275,AsSi,rhombohedral (P),0.16212067,7.5158311481959466,7.5158311481959466,7.5158311481959466,64.6994762139389,64.6994762139389,64.6994762139389,331.0920018224025,R-3,146,160,0.3363184630870819,0.3024379014968872,0.22547180950641632,orthorhombic (P),0.15932009,12.917080857909182,10.517696676218764,4.843604678952938,90.0,90.0,90.0,658.0421461346538,62,19,61,0.37938883900642395,0.15129117667675018,0.11720196157693863
276,SnBi,hexagonal (P),0.36226183,3.3582454833804625,3.3582454833804625,3.531612225554568,90.0,90.0,120.0,34.49280569214899,P6/mmm,164,194,0.962481677532196,0.019629493355751038,0.01621396653354168,rhombohedral (P),0.23975715,5.1337213810742375,5.1337213810742375,5.1337213810742375,49.91864145421407,49.91864145421407,49.91864145421407,72.87925290719838,166,160,148,0.9985931515693665,0.000748739461414516,0.0003118132590316236
277,LaSi2,tetragonal (I),0.8455987,4.333845924309284,4.333845924309284,14.117292267431708,90.0,90.0,90.0,265.15409616846813,I4_1/amd,109,107,0.9963809847831726,0.0019586815033107996,0.001060627168044448,hexagonal (P),0.076436535,4.085930436277276,4.085930436277276,4.263337511168042,90.0,90.0,120.0,61.639950866781746,191,164,194,0.9963061809539795,0.00252400035969913,0.0003746543370652944
278,AgBi,hexagonal (P),0.295314,3.956128694615552,3.956128694615552,5.291105475162446,90.0,90.0,120.0,71.71629956218045,P6_3/mmc,191,164,0.9825899004936218,0.011008169502019882,0.0027317246422171593,orthorhombic (P),0.18219723,7.5537560592122786,6.2569838478132205,8.330136059856875,90.0,90.0,90.0,393.7132987042198,58,62,55,0.5308752059936523,0.19323568046092987,0.034234847873449326
279,PdGe2,tetragonal (I),0.25143784,4.524220640905405,4.524220640905405,10.480609140092255,90.0,90.0,90.0,214.52310705967517,I4/mcm,122,142,0.26121386885643005,0.18575188517570496,0.17611899971961975,orthorhombic (P),0.24904971,8.578751014238875,5.8426983224486575,6.597663574299423,90.0,90.0,90.0,330.6950486614182,62,59,38,0.40417543053627014,0.17674480378627777,0.13498319685459137
280,TiSn2,orthorhombic (F),0.32321763,8.512705125195922,5.128320047079792,19.733085641570078,90.0,90.0,90.0,861.4651467411879,Fddd,43,22,0.9991266131401062,0.0003888391947839409,0.00026156590320169926,hexagonal (P),0.291785,4.941003717863592,4.941003717863592,6.381429825768648,90.0,90.0,120.0,134.92082585868502,180,181,191,0.8725917935371399,0.04608519375324249,0.030417032539844513
281,Zr2Hg2,cubic (P),0.3907526,3.809558935804378,3.809558935804378,3.809558935804378,90.0,90.0,90.0,55.28713562756904,Pm-3m,198,212,0.9455585479736328,0.04067423939704895,0.0057837143540382385,tetragonal (P),0.18888086,3.7990671649766066,3.7990671649766066,3.8407535271242397,90.0,90.0,90.0,55.4332550743374,123,127,136,0.6461242437362671,0.3106268346309662,0.03332097828388214
282,PtPb2,tetragonal (I),0.4606331,7.839711275198941,7.839711275198941,6.003592670255456,90.0,90.0,90.0,368.9872466392874,I4/mcm,139,121,0.9487082362174988,0.010148131288588047,0.009627695195376873,tetragonal (P),0.113507316,5.9720814938280595,5.9720814938280595,6.637778957089702,90.0,90.0,90.0,236.74141375210795,136,123,127,0.7275553941726685,0.19120457768440247,0.024993961676955223
283,PbGe2,cubic (F),0.7150407,5.53621168578078,5.53621168578078,5.53621168578078,90.0,90.0,90.0,169.68289419057612,Fd-3m,225,216,0.6759874224662781,0.3103800117969513,0.005059588234871626,hexagonal (P),0.09427081,4.892475437154247,4.892475437154247,5.1589890659630875,90.0,90.0,120.0,106.94304533464269,191,194,164,0.2876420021057129,0.259856253862381,0.1720028668642044
284,Te2Sb2,rhombohedral (P),0.6913772,10.841916854273475,10.841916854273475,10.841916854273475,21.003689528715203,21.003689528715203,21.003689528715203,143.3797145160308,R-3m,160,155,0.9735399484634399,0.020252229645848274,0.00220979331061244,hexagonal (P),0.19472353,4.22091581869888,4.22091581869888,25.025293006033845,90.0,90.0,120.0,386.12078836628154,164,194,191,0.9824728965759277,0.004959225654602051,0.0035402465146034956
